"id","job_title","date_posted","job_desc","job_location","job_salary","job_type","company","company_url","job_skills"
"53886093","Technology Engineering Lead","2024-10-21","At AXA IM our purpose, to act for human progress by investing for what matters, is central to every action we take as a business. As a responsible asset manager, we actively invest for the long-term to help our clients, our people and the world to prosper. As a future Technology Engineering Lead, you will report to our Head of Core Tech and you will be part of the Core Technology team. DISCOVER your opportunityThe purpose of the Tech lead role in Core Investments is to streamline and automate investment processes, enhance decision-making capabilities, and improve operational efficiency in financial markets. Solutions developed aim to provide portfolio managers and  traders with the necessary tools and insights to effectively manage risk, optimize returns, and adapt to rapidly changing market conditions. Your role and responsibilities will notably include: Your role will essentially be to provide leadership and direction in the definition, development, implementation and maintenance of IT solutions in support of core portfolios investment process. This entails the following accountabilities: Collaborate with stakeholders such as portfolio managers, traders, quant analysts and Tech product owners to understand their needs and translate them into effective IT solutions.Lead the design and development of robust, scalable, and secure IT solutions ensuring alignment with business requirements and industry best practicesProvide technical expertise and guidance to the development team, overseeing the implementation of complex financial algorithms including quant models, data analytics, and trading systemsPerform code reviews, enforce coding standards, and ensure the use of efficient software development methodologies to deliver high-quality solutions within agreed timelinesAssess and mitigate technology risks, ensuring compliance with industry regulations, data privacy standards, and cybersecurity protocolsDrive innovation by evaluating emerging technologies and proposing their integration to improve the performance and functionality of investment and trading platformsMentor and coach team members, fostering a culture of continuous learning, professional development, and knowledge sharingCollaborate with cross-functional teams, including software engineers, data scientists, and UX designers, to deliver integrated solutions that meet the diverse needs of investment professionalsEngage in strategic planning and roadmap development to align technology initiatives with the long-term goals of the portfolio management and trading businessAct as a subject matter expert, representing the technology team in discussions with senior management, clients, and external partners to articulate the value and capabilities of the developed solutionsYour ProfileSHARE your unique expertiseWe Welcome Different Combinations Of Skills And Experiences. Experience: 10+ year experience in Python developmentExperience in REACT or Angular front end developmentExperience in coordinating teams developing front to back solutions including rest APIExperience in integrating with relational and non-relational databases Experience in CI/CD, pipeline design and implementation using YAML on solutions such as Azure DevOps, Jenkins or GitLabExperience in Azure landing zone and hosting patterns, specifically AKS, Service PlansExperience integrating with a Data platform for data ingestion, refinment and distribution. Expose to Databricks is a plus.Experience in delivery using Agile methodologies (Scrum and/or Kanban) Knowledge and technical skills: Strong understanding of investment management business, including the different types of instruments (equity, bonds, OTCs, ...), market data and related analytics and trade life-cycle (including FIX protocol).Understanding of quant optimizers algorithms and their integration in the investment life-cycleUnderstanding of main AI models and their combination in the context of implementing RAG use cases Soft Skills Ablility to work in a team environment as well as individuallyClient focus is a key asset. To be the business advocate for locally delivered services in a service-oriented manner.Analysis capacity - Attention to detailsFlexibility and ability to work in a challenging environment Organized with a proven ability to prioritize workload, meet deadlines, and use time effectively. We would love to know more about you. Let's connect! Send us your resume. About AXAThe AXA Group is a global leader in insurance and asset management, with 160,000 employees serving 105 million customers in 62 countries. We protect and advise our clients at every stage of their lives, offering products and services that meet their needs in the areas of insurance, personal protection, savings and asset management. Our mission : To act for human progress by protecting what matters Our values : Customer first, Integrity, Courage and One AXA About the EntityAt AXA IM we are investing with a clear purpose - to make the world a better place. We act for human progress by investing for what matters. Our conviction-led approach enables us to uncover what we believe to be the best global investment opportunities across  alternative and core asset classes. We are already entrusted by our clients with more than €887 billion in assets. AXA Investment Managers | Home | AXA IM Corporate (axa-im.com) AXA IM is an Equal Opportunity Employer, and we encourage candidates with disabilities or any other protected characteristic to apply. We are committed to providing reasonable accommodation to qualified applicants and employees with disabilities, when needed,  to apply for a position or to perform essential job functions. Inclusion and Diversity | Careers | AXA IM Corporate (axa-im.com) What We OfferWe are committed to offer you an environment where you can: Grow your potential : Be part of a forward-thinking business with internal opportunities and personalized learning paths available to help constantly develop your skills and abilities . Shape the way you work : Work for a company which is highly committed to providing flexibility & balance to its employees, offering you a large range of benefits (hybrid working, competitive health benefits, among many others.). Thrive within a diverse community : Play a role within a respons","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53229813","Commercial Data Analyst","2024-10-16","The Team The Data and Machine Learning division at Man Group is dedicated to ensuring the business can generate valuable insights from data. The team owns the sourcing and delivery of traditional and alternative data to our investment teams as well developing and supporting  Man Group's central data platform. The team is also responsible for development of generative AI tooling to drive innovation and accelerate business processes. The function seeks to unlock the value in data by partnering with investment teams to source new and diversifying datasets and build scalable evaluation methods and insights on data. The core value which unifies us is a passion to utilise science, technology,  and data to enhance our investment and business processes. The Role We are looking for a c ommercial data a nalyst who will be responsible for proactively managing aspects of the data acquisition and commercial lifecycle to create P&L impacting value for the investment business. The role will involve assisting with data administration,  acquisition, contract negotiations/re-negotiations and driving cost savings across the business. Y ou will be a key interface between research and external data providers. Responsibilities  Liaising with investment researchers to understand their data requirements . Managing new data trial processes through engagement with internal stakeholders such as research, portfolio managers, compliance and legal . Helping to drive down data costs through initial negotiation and ongoing identification of cost saving opportunities . Helping to direct data research prioritisation of alternative data at Man Group . Management of the ongoing commercial terms including supporting external data audits, price increases and changes to terms and conditions . Supporting the business with any queries around data licensing . Influencing the direction of internal projects where there are licensing considerations . Negotiate with data vendors to obtain the best value terms and conditions for Man Group . Create and manage data metrics , reports , and dashboards in order to stream line m anagement of data requests . Work with senior commercial managers on larger contract negotiations and restructures where required . Internal stakeholder engagement and s upplier relationship management . Monitoring, reviewing, and keeping relevant parties informed on the timeliness, cost, revenue, risk, progress, and performance of commercial projects . Skills/Requirements  Excellent communication and presentation skills to convey ideas and technical/commercial information effectively . Strong negotiation, persuasion and judgement skills . An ability to resolve complex problems involving multiple stakeholders . Knowledge of financial market data services preferred but not a must . Self-motivated to learn and collaborative team player . Strong time management, administration and prioritisation skills Compliance with company policies relating to risk, compliance and confidentiality and knowledge of the appropriate levels of escalation . Our Culture, Values and Benefits at Man Man Group is proud to provide the best working environment possible for all of its employees, and we are committed to equal opportunities. At Man Group we believe that a diverse workforce is a critical factor in the success of our business and this is embedded  in our culture and values. There are a number of external and internal initiatives, partnerships and programmes that help us to attract and develop talent from diverse backgrounds and that encourage inclusion and diversity across our firm and the industry.  Man Group is a Signatory of the Women in Finance Charter and the Race at Work Charter. Man Group is also a Disability Confident Committed employer; if you require help or information on reasonable adjustments as you apply for roles with us, please contact  . https://diversity Man Group supports many charities, and global initiatives. We support professional training and development, and requests for flexible or part-time working. Employees are also offered two 'Mankind' days of paid leave per year as part of the Man Charitable Trust's  community volunteering programme. We offer comprehensive, firm-wide employee benefits including competitive holiday entitlements, pension/401k, life and long-term disability coverage, group sick pay, enhanced parental leave and long-service leave. Additional benefits are tailored to local markets  and may include private medical coverage, discounted gym membership and wellbeing programmes. Man Group is a Disability Confident Committed employer; if you require help or information on reasonable adjustments as you apply for roles with us, please contact .","South East England","Competitive salary","Permanent,full-timeorpart-time","eFinancialCareers",NA,""
"53858024","Associate Director, Data Analytics","2024-10-23","Interpath is looking for an experienced candidate to help develop Interpath's Data & Technology consulting group, of which is part of the Data Analytics team. Our Data Analytics team is a busy group serving analytics requirements across multiple service lines at Interpath. We will consider Data Analytics specialists with experience in various areas, in particular experience of Value Creation, Transaction Services, Forensic or Compliance would be relevant. The successful applicant will bring fresh data solutions and ideas for the variety of client projects, covering the way the data is collected, stored, applied and presented. The candidate will need to: have strong consulting skills, having applied business intelligence and data analytics techniques in that context. be very hands-on, technically strong on data engineering, reporting and analysis.be commercially savvy and articulate in 'data' story-telling to clients and hence a trusted adviser to key stakeholders.This is an opportunity to join a fast-growing unit and to play a key role in its development and growth.Key Accountabilities:  Deals Analytics supportBuilding new data capabilities covering Customer profiling, segmentation & profitability; demand forecasting & inventory management; supply chain optimisation; (Procurement) spend analytics to compliment the mature working capital capability in place today.Create a Data Insight playbook covering the topics above.Accelerate delivery timelines through better solutions.Act as central point of contact for the team and create great working relationships. Show the art of the possible"" and be integral in the change management process.Help the team to extract information and provide insightful reports (using different techniques).Create meaningful dashboards to help inform/set strategy and predict trends (for clients).Work with the data team to determine the best data infrastructure to maximise analysis.Design a blue-print architecture of the tools and techniques to use for value creation and client facing projects.Lead the charge in building new data capabilities within the team.Accelerate delivery of key data projects through new 'ways of thinking'.Requirements At least 4 years of experience in the Data Analytics space (preferably in a consulting context).University degree 2.1 or higher (or equivalent) in Computer Science / Mathematics / Statistics or equivalent.End to end knowledge of data warehouse and reporting processes.Ability to identify and implement process improvements in a controlled manner.Commercially strong and particularly in story-telling skills to key stakeholders and clients.Numerate & analytical with knowledge of data management.Implementation experience with BI tools Proficient in BI tools like PowerBI, Qlik, Tableau.Proficient in Microsoft SQL.Proficient in Python / R. • Strong knowledge of statistical methodologies and data analysis techniques (eg clustering). Passionate about data analytics. Technically self-sufficient with a desire and ability to research and pick up new tools and techniques quickly.Ability to visualise data effectively and communicate findings and recommendations clearly.Proven experience of cloud technologies (AWS, MS Azure, GCP).Advantageous competencies (but not essential): Exposure to AI/ML.Exposure to the open source stack.Experience in price modelling techniques.Experience in managing a small data team and mentoring.Some exposure to behavioural data (eg Google or Adobe analytics).Benefits Annual leave 26 days (in addition to Public/Bank Holidays)Private medical insurance Life Assurance (4x salary)Group Income Protection Holiday buy / sell (up to 10 days via salary sacrifice)Workplace pension scheme Discretionary bonus schemeDiscounted gym membershipDental Insurance (optional, BUPA)Critical Illness Insurance (optional)","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53857019","Trading Data Analyst","2024-10-16","City of London Permanent, Full-time, On-site Who we are We are an energy trading company generating liquidity across global commodities markets. We combine deep trading expertise with proprietary technology and the power of data science to be the best-in-class. Our understanding of volatile, data-intensive markets  is a key part of our edge. At Dare, you will be joining a team of ambitious individuals who challenge themselves and each other. We have a culture of empowering exceptional people to become the best version of themselves. The Role This role sits within the Trading Risk & Operations team and will support the increasing demand for supporting data, reporting, and automation as we expand across energy markets. Responsibilities include: Actively participate in key risk and trading-related projects including implementation of a database platform, development of VaR and other risk tools, and enhancements to monitoring dashboards.Maintain existing reporting (fixing spontaneous bugs or issues) and seek to automate.Develop new reporting and respond to ad-hoc requests involving providing data, data (re)treatment, automation, scheduling, and monitoring (Python/SQL/VBA).Liaise with the Tech and Data teams to pass on requirements, whilst ensuring follow-up and testing.Monitor data required for daily reporting and reconciliations: check that data is correctly updated, flag errors or issues and maintain static tables as new data comes in.Review and enhance processes and scripts for data extraction.What You’ll Bring A degree in Computer Science or relevant experience in a role where programming skills were required daily.A minimum of 2-3 years of professional experience in a similar role.Advanced coding skills (Python, especially Pandas library), GitHub, HTML/CSS, SQL, Databases (Snowflake), Streamlit or equivalent, Excel/VBA.Prior professional exposure/experience to energy trading (Oil, Gas, Power) via either an Exchange, a proprietary or a liquidity-providing firm (market maker), a hedge fund, a physical player, etc.Proven experience leading/implementing technical projects and communicating their status and progress with senior management.Strong communication skills to ensure alignment with other departments (e.g. Tech, Finance) on key projects.Desirable Previous professional experience/exposure relating to Energy Commodity Futures and Options.Knowledge and/or previous exposure to risk models, VAR, stress-testing, back-testing, and FX hedging strategies would be beneficial.Knowledge/experience of working with data utilised in ETRM systems and with any of the following tools/data services: Bloomberg, Platts, Reuters, Trayport, TT, ICE Connect, WebICE, CME Direct, SPAN GUIs.Benefits & perks Competitive salaryVitality health insurance and dental cover38 days of holiday (including bank holidays)Pension schemeAnnual Bluecrest health checksA personal learning & development budget of £5000Free gym membershipSpecsavers vouchersEnhanced family leaveCycle to Work schemeCredited Deliveroo dinner accountOffice massage therapyFreshly served office breakfast twice a weekFully stocked fridge and pantrySocial events and a games roomDiversity matters We believe in a workplace where our people can fulfil their potential, whatever their background or whomever they are. We celebrate the breadth of experience and see this as critical to problem-solving and to Dare thriving as a business. Our culture rewards  curiosity and drive, so the best ideas triumph and everyone here can make an impact. Please let us know ahead of the interview and testing processes if you require any reasonable adjustments or assistance during the application process. We’re also proud to be certified a ‘Great Place to Work’.","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53857095","Project Manager, MRTS Efficiency","2024-10-16","About the Role:Grade Level (for internal use):10 The Role: You will be part of a new team in the Market Reporting & Trading Solutions business line that is designed to meet the evolving needs of the business. The team will work to coordinate with other business lines as well as operations to deliver  on critical initiatives, ensuring that the business objectives are met effectively. The team will be working closely alongside the News and Price Reporting teams to ensure timely and consistent delivery on efficiency and AI related projects. The position will be based in London as part of a global team and will regularly interact with colleagues  in offices around the world. Responsibilities and Impact Set up and manage projects from initiation to completion.Coordinate with teams across MRTS to ensure project alignment with business goals.Work with and across teams to develop detailed project plans, timelines, and monitor progress, making adjustments as necessary.Identify, mitigate and escalate project risks and issues.Facilitate communication within and across the business.Ensure projects proceed according to schedule and deliver on time.What We're Looking For Bachelor's degree in Business, Management, or a related field.Strong understanding of project management methodologies and tools.Excellent organizational and multitasking abilities.Excellent written and oral communication skills.Strong interpersonal skillsAbility to influence and work collaboratively within and across teams.Problem-solving mindset with attention to detail.Adaptability and ability to manage and drive change effectively.Additional Preferred Qualifications Project management certification (CAPM, PMP, Prince2, or similar)Experience in managing multiple projects simultaneously.Familiarity with financial services or market data environments.Familiarity with project management software like Microsoft Project, Asana, Smartsheet, or similar.Knowledge of price reporting processes, news workflows and/or other editorial workflowsInterest in AI and its applications in business efficiency and optimizationAbout S&P Global Commodity InsightsAt S&P Global Commodity Insights, our complete view of global energy and commodities markets enables our customers to make decisions with conviction and create long-term, sustainable value. We're a trusted connector that brings together thought leaders, market participants, governments, and regulators to co-create solutions that lead to progress. Vital to navigating Energy Transition, S&P Global Commodity Insights' coverage includes oil and gas,  power, chemicals, metals, agriculture and shipping. S&P Global Commodity Insights is a division of S&P Global (NYSE: SPGI). S&P Global is the world's foremost provider of credit ratings, benchmarks, analytics and workflow solutions in the global capital, commodity and automotive markets. With every one of our  offerings, we help many of the world's leading organizations navigate the economic landscape so they can plan for tomorrow, today. For more information, visit http://commodity-insights . What's In It For You? Our Purpose:Progress is not a self-starter. It requires a catalyst to be set in motion. Information, imagination, people, technology-the right combination can unlock possibility and change the world. Our world is in transition and getting more complex by the day. We push past expected observations and seek out new levels of understanding so that we can help companies, governments and individuals make an impact on tomorrow. At S&P Global we transform data  into Essential Intelligence®, pinpointing risks and opening possibilities. We Accelerate Progress. Our People:We're more than 35,000 strong worldwide-so we're able to understand nuances while having a broad perspective. Our team is driven by curiosity and a shared belief that Essential Intelligence can help build a more prosperous future for us all. From finding new ways to measure sustainability to analyzing energy transition across the supply chain to building workflow solutions that make it easy to tap into insight and apply it. We are changing the way people see things and empowering them to make an  impact on the world we live in. We're committed to a more equitable future and to helping our customers find new, sustainable ways of doing business. We're constantly seeking new solutions that have progress in mind. Join us and help create the critical insights  that truly make a difference. Our Values:Integrity, Discovery, PartnershipAt S&P Global, we focus on Powering Global Markets. Throughout our history, the world's leading organizations have relied on us for the Essential Intelligence they need to make confident decisions about the road ahead. We start with a foundation of integrity in all we do, bring a spirit of discovery to our work, and collaborate in close partnership with each other and our customers to achieve shared goals. Benefits: We take care of you, so you can take care of business. We care about our people. That's why we provide everything you-and your career-need to thrive at S&P Global. Our benefits include: Health & Wellness: Health care coverage designed for the mind and body.Flexible Downtime: Generous time off helps keep you energized for your time on.Continuous Learning: Access a wealth of resources to grow your career and learn valuable new skills.Invest in Your Future: Secure your financial future through competitive pay, retirement planning, a continuing education program with a company-matched student loan contribution, and financial wellness programs.Family Friendly Perks: It's not just about you. S&P Global has perks for your partners and little ones, too, with some best-in class benefits for families.Beyond the Basics: From retail discounts to referral incentive awards-small perks can make a big difference. For more information on benefits by country visit: https://benefit-summaries Diversity, Equity, and Inclusion at S&P Global: At S&P Global, we believe diversity fuels creative insights, equity unlocks opportunity, and inclusion drives growth and innovation - Powering Global Markets. Our commitment centers on our global workforce, ensuring that our people are empowered to bring","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53899593","Client Manager Social & Creative Department","2024-10-23","Client Manager (Social & Creative Department)About Threepipe: Threepipe Reply is an award-winning integrated brand performance agency of specialists, working across; media, creative, social, analytics, UX, data science, search marketing and PR. Threepipe offers a rigorous planning framework, proprietary and best in breed  technology partners to help consumer and business to business brands make sense of the highly evolving market, media and competitor landscape. https://threepipereply.com Role overview: We are looking to grow our account management ranks with a social focused Client Manager, who is a safe pair of hands with a strong eye for detail and organisation. This role will be based in London Victoria 3 days a week, with 2 days a week remote working.  Agency clients range from tech giants, retailers, beauty brands, engine oil manufacturers, pharmaceutical companies, sports and beyond, with clients including Kao Salon Brands, Panasonic, Quality Spirits International, Gulf, Unicorn Darts and beyond Responsibilities:  Manage multiple projects across different clients, as well as social and creative disciplines (from creation of social media calendars and strategies to multi-platform asset production, copywriting, influencer management, paid boosting and more) Act as the point of contact for our clients, managing status calls, timing plans and keeping them regularly updated regarding project delivery Demonstrate a strong commercial understanding (pricing strategies, invoicing and managing suppliers) - you'll be responsible for projects being delivered on time and on budget Help manage the design and animation studio team by writing briefs, managing capacity / studio workflow, and keeping track of project deliverables to ensure creative outputs are quality and efficient, hitting the client brief Take direction from the leadership team, but have the confidence to showcase your own ideas and think outside of the box Encourage clients to do the most interesting and effective work they can (with a focus on social media), whatever their budget About the candidate:  Have minimum 2-3 years' experience at a creative or social agency in a client facing account-management-based role - acting calm under pressure, working in a fast-paced and ever-changing environment Demonstrate administrative excellence through organisation, strong communication, a flawless eye for detail and the ability to multi-task Strong understanding of key social platforms, including; Meta, X, LinkedIn + YouTube Be approachable, passionate and think ahead about the needs of the team, the account and the client - able to prioritise, delegate and understand resourcing needs Understand the full 'marketing mix' - from digital, social and inbound to media, PR and data - employing your knowledge with confidence Appreciate great creative work and strategy, show passion and a great sense of humour  Reply is an Equal Opportunities Employer and committed to embracing diversity in the workplace. We provide equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type regardless of age,  sexual orientation, gender, identity, pregnancy, religion, nationality, ethnic origin, disability, medical history, skin colour, marital status or parental status or any other characteristic protected by the Law. Reply is committed to making sure that our selection methods are fair to everyone. To help you during the recruitment process, please let us know of any Reasonable Adjustments you may need.","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53856733","Paid Media Manager","2024-10-16","Paid Media Account Manager About Threepipe: Threepipe Reply is an award-winning integrated brand performance agency of specialists, working across; media, creative, social, analytics, UX, data science, search marketing and PR. Threepipe offers a rigorous planning framework, proprietary and best in breed  technology partners to help consumer and business to business brands make sense of the highly evolving market, media and competitor landscape. Role overview: You will be the main point of contact for your clients, building knowledge of not only the work we do for them but also their overall business. Your main responsibility will be working closely with your team to ensure that work is completed on time and to a  high standard. You'll also bring your organisational ability and have a high attention to detail, managing monthly budgets and recommending channel splits to ensure we hit the overall objectives. There may be the opportunity to develop your leadership ability  and take on management responsibilities for an executive, helping them learn the skills they need and supporting their career development. Responsibilities:  Work closely with clients to ensure a full understanding of their business, digital needs and priorities and to ensure all activity meets or exceeds the clients performance expectations To work closely with the Account Director to ensure all accounts have a performance & commercial strategy To work closely with suppliers to ensure that the team are constantly at the forefront of industry developments and, when suitable, we are trialing these new tactics for our clients To manage budgets in line with strategy and ensure that monthly spend is on target To clearly brief and manage operational executives to ensure that work is delivered to an exceptional standard, on target and on time To quality control work conducted by junior and more operational members of the team To work with your account director across a range of tasks to further the scale, capabilities and quality of the Threepipe offering About the candidate:  A degree with a minimum of a 2:1 classification, ideally in a science, business or marketing vertical or part of an agency internship program Strong understanding of wider digital channels and environment Experience running and optimising media campaigns - e.g PPC, Paid Social, Programmatic, offline media is a bonus A good grasp of excel and strong analytical skills Ability to independently research news stories, industry developments or opportunities and relay these to the wider business. Tact, diplomacy, maturity in relating and interacting with people at all levels 1- 2 years managing paid media accounts working towards client's goals on a performance or brand basis (preferably both)  Reply is an Equal Opportunities Employer and committed to embracing diversity in the workplace. We provide equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type regardless of age,  sexual orientation, gender, identity, pregnancy, religion, nationality, ethnic origin, disability, medical history, skin colour, marital status or parental status or any other characteristic protected by the Law. Reply is committed to making sure that our selection methods are fair to everyone. To help you during the recruitment process, please let us know of any Reasonable Adjustments you may need.","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53858056","Test Lead","2024-10-21","Test Lead About Cluster Reply: Cluster Reply is the Reply Group company specialised in delivering Integration solutions on the Microsoft BizTalk platform and Cloud Solutions using the Microsoft Azure platform. Cluster Reply's experience spreads across a wide variety of customers in multiple  industry verticals such as Healthcare, Manufacturing, Public Sector, Real Estate, Telecommunications etc. Our vision is to continue providing thought leadership in the Microsoft Azure, BizTalk, Power and Data/AI spaces. Cluster Reply is a global award winning Microsoft Gold certified partner with over 20 years' experience delivering application development, integration and cloud infrastructure solutions using Microsoft technology. www.cluster.reply.com Role overview: As part of a Cluster Reply Consulting team, the successful candidate will be working as part of a project delivery team providing Test leadership during the full development lifecycle and support to the customer test team during UAT and Go-Live. The candidate  will also be accountable for the Test practice within Cluster which would include responsibilities for Best Practices, Templates, Estimation Tools etc. Responsibilities:  To articulate Test Strategies and Test Roadmaps for strategic client programmes To deliver test plan, test data test, cases/scripts and test results / reports To troubleshoot, debug code and carry out root cause analysis To work with clients to design test scenarios and automation framework / solutions To use reasoning and thinking through problems, to define and lead the testing of development of desired solutions, converting Business requirements into test scenarios solutions To deliver test tasks, test projects in a controlled and commercially successful manner To provide testing in both Waterfall and Agile based environments. About the candidate:  2.1 degree or better in a technical/computing subject Experience with System Integration testing Azure Integration Services / SOAP / Web service or C# / Selenium, Nunit, RestSharp and Specflow based Test Automation frameworks. As well as Azure DevOps for Test Management Strong facilitation skills. Able to converse with senior team members (test manager, project manager), business analysts and client's team(s) Scripting and programming languages knowledge, ideally PowerShell/C# Excellent communication skills both written and verbal Comfortable working on key development projects both on-premises and cloud-based. Demonstrable thirst for technology and a desire to help the Cluster Reply Senior Leadership team (SLT) grow the business  Reply is an Equal Opportunities Employer and committed to embracing diversity in the workplace. We provide equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type regardless of age,  sexual orientation, gender, identity, pregnancy, religion, nationality, ethnic origin, disability, medical history, skin colour, marital status or parental status or any other characteristic protected by the Law. Reply is committed to making sure that our selection methods are fair to everyone. To help you during the recruitment process, please let us know of any Reasonable Adjustments you may need.","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53905938","Marketing Account Manager B2B","2024-10-24","Marketing Account Manager (B2B) Role overview:This is an exciting opportunity for an Account Manager to join an agency with huge growth potential. As an Account Manager, you'll leverage your hands-on experience, ideally within the Automotive industry or across a multi-channel digital marketing environment.  We are seeking an enthusiastic team player who is proactive, personable, and thrives under pressure while meeting tight deadlines. In this role, you'll support the wider team with your strong project management and organisational skills, ensuring the smooth  execution of campaigns and the delivery of exceptional client results. Responsibilities: Manage campaign workflows, ensuring timely delivery from briefing to deployment. Communicate strategically with internal teams, clients and third-party agencies across all channels (brand, CRM, digital, social, traditional media) to ensure alignment with client goals. Build and maintain strong client relationships, acting as their internal advocate and ensuring quality, consistency, and value. Drive multi-channel marketing efforts, ensuring a customer-centric approach in all strategies. Use data and analytics to inform strategy, enhance performance, and continuously improve campaign outcomes. Monitor and report on campaign KPIs, aligning performance with client objectives. Identify growth opportunities and align client needs with additional services. Stay informed on industry trends and emerging technologies to add value to client work. About the candidate: Experience managing multi-channel marketing campaigns and creative workflows. Automotive industry experience is highly desirable, or the ability to quickly learn. Strong analytical skills to interpret data and enhance campaign performance. Proven ability to lead teams, manage projects autonomously, and drive collaboration. Excellent communication, problem-solving, and organisational skills. Ability to manage multiple projects, meet deadlines, and provide strategic solutions. About Graymatter Reply: Graymatter Reply, is an award-winning integrated B2B agency that connects marketing, sales and business processes - delivering insight that increases conversion, customer value and sustainable sales growth. Graymatter Reply's proposition is made up of three  core areas of specialism: B2B Marketing (strategy, campaign planning and delivery), B2B Marketing technology (progressive profiling of prospects) and best-in-class B2B CRM (data architecture, data science and predictive modelling) to optimise customer contact  and value. Graymatter Reply specialises in business to decision-maker marketing and has experience across a range of sectors combined with in-depth working knowledge of the Automotive, IT, Tech & Software and Manufacturing sectors. Reply is an Equal Opportunities  Employer and committed to embracing diversity in the workplace. We provide equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type regardless of age, sexual orientation, gender,  identity, pregnancy, religion, nationality, ethnic origin, disability, medical history, skin colour, marital status or parental status or any other characteristic protected by the Law. Reply is committed to making sure that our selection methods are fair to everyone. To help you during the recruitment process, please let us know of any Reasonable Adjustments you may need.","South East England","Competitive salary","Permanent,full-time","eFinancialCareers",NA,""
"53862708","Partnership Development Manager","2024-10-16","LSE is committed to building a diverse, equitable and truly inclusive university Philanthropy and Global Academic Engagement (PAGE) Partnership Development Manager Salary from £52,806 to £60,705 inclusive with potential to progress to £67,357 pa inclusive of London allowance. Help shape the world’s future and achieve LSE’s ambition of being the leading social science institution with the greatest global impact. Are you looking for a role that directly contributes to the betterment of society? To work alongside globally respected experts in diverse subjects such as climate change, data science, sociology, marketing, geography, economics, or politics? To be part of a forward-thinking community where assumptions are challenged, and new ideas encouraged? This is a new role within the Corporate Engagement Team and is a joint post with the Research & Innovation Division. The Partnerships Development Manager post will sit within the Corporate Engagement Team but have dotted line management to the Associate  Director of Innovation & Impact. The role represents the importance of partnerships to delivering against LSE’s strategic ambitions for research, impact and innovation. Philanthropy and Global Engagement (PAGE) Division has firmly established itself as one of the UK’s most successful university advancement teams. PAGE serves, engages, and works in partnership with alumni and friends, staff and students, volunteers, donors,  global partners, organisations, and the wider community to further the strategic aims of the School. These reciprocal relationships increase engagement with LSE across the world and increase philanthropic income and strategic partnerships for agreed School  priorities. Research and Innovation Division (LSE R&I)’s mission is to help develop and sustain an environment that makes LSE the best place to do excellent and impactful research. LSE R&I aims to provide high quality support to LSE’s academics, students and alumni  across all stages of the research lifecycle and ensure responsible research practice which complies with relevant regulations and operates with rigour and integrity. About the role The Partnership Development Manager will be responsible for building and nurturing relationships with key external partners in order to deliver LSE’s 2030 Strategy and the Research for the World 2030 plan. This activity will enable the development of higher  value partnerships and enhance the non-academic impact of LSE’s research, as set out in these strategies. The postholder’s focus will be on driving new relationships with organisations to increase the opportunity for impactful research as well as working closely  with senior stakeholders within the School to increase partnership opportunities and facilitate delivery. We offer an occupational pension scheme, generous annual leave, and excellent training and development opportunities. PAGE operates a blended working approach, combining office-based working with working remotely. Flexible arrangements are welcomed for this  role. For further information about the post, please see the how to apply document, job description, and the person specification. 9268123 If you have any technical queries about applying on the online system, please use the “contact us” links at the bottom of the LSE Jobs page. Should you have any queries about the role, please email Sarah Anderson at S.L.Anderson@lse.ac.uk The closing date for receipt of applications is Sunday 27 October 2024 (23.59 UK time). Regrettably, we are unable to accept any late applications.","South East England","£52,806 - £60,705 per annum","Permanent,full-time","The Guardian",NA,""
